1 0 1.7842439413070679
1 100 1.0291227964451577
1 200 0.7198867792091711
1 300 0.5587948233298851
1 400 0.511248510794182
1 500 0.48075315428178267
1 600 0.4506318679956856
1 700 0.44586304406910654
1 800 0.4387294986166818
1 900 0.4241341788115034
1 1000 0.4542094378403885
1 1100 0.43112748719938965
1 1200 0.3997974918678521
1 1300 0.43523069452902885
1 1400 0.4389689105736443
1 1500 0.4454971913514196
1 1600 0.4327516656703891
1 1700 0.40176229552317705
1 1800 0.391745436715357
1 1900 0.4314607895503091
1 2000 0.4303492937672877
1 2100 0.4512589066931796

Train Epoch: 1 Average training loss: 0.5137 

2 0 0.22337979078292847
2 100 0.35135279062604435
2 200 0.39572223918363075
2 300 0.4126981698809976
2 400 0.40904971285664005
2 500 0.42279233155386897
2 600 0.43400265089828216
2 700 0.4581724685554579
2 800 0.4403651332774543
2 900 0.42817890646990325
2 1000 0.46094139965450925
2 1100 0.4350911792633737
2 1200 0.4345285712591542
2 1300 0.42583906421984685
2 1400 0.40526900055453635
2 1500 0.44131078331548473
2 1600 0.44699784518854535
2 1700 0.41709880716227254
2 1800 0.42074791886132784
2 1900 0.43034233593483173
2 2000 0.41546580585889575
2 2100 0.3685185578689168

Train Epoch: 2 Average training loss: 0.4162 

3 0 0.3277585506439209
3 100 0.38309347706744645
3 200 0.4077884980018184
3 300 0.43453413136757935
3 400 0.4328630894624707
3 500 0.4340598070705467
3 600 0.4080750409539601
3 700 0.38118911747960094
3 800 0.3953500865532704
3 900 0.4088402990143043
3 1000 0.4152942513838477
3 1100 0.4036797790840194
3 1200 0.4074529435354993
3 1300 0.42361025768533095
3 1400 0.4217773099124542
3 1500 0.43640338941797313
3 1600 0.39670098897852873
3 1700 0.4199166021090671
3 1800 0.39623113849118446
3 1900 0.3923267211663544
3 2000 0.42106899852760626
3 2100 0.4254373054176189

Train Epoch: 3 Average training loss: 0.4104 

4 0 0.09024316817522049
4 100 0.2805091561535985
4 200 0.34239317890985754
4 300 0.3803642759770771
4 400 0.4171825309244376
4 500 0.4109706175771705
4 600 0.39613288123686524
4 700 0.37848886253099523
4 800 0.39004054001872085
4 900 0.3957018626164469
4 1000 0.39796005071259327
4 1100 0.44474792433063387
4 1200 0.42290432202100575
4 1300 0.43613695043441003
4 1400 0.4404517838768402
4 1500 0.4696452257827991
4 1600 0.4222580834154736
4 1700 0.39764872408366747
4 1800 0.40752878589537744
4 1900 0.35592894090951555
4 2000 0.39522239946286913
4 2100 0.4116940485394157

Train Epoch: 4 Average training loss: 0.3944 

5 0 0.17812557518482208
5 100 0.3156706682920111
5 200 0.3588551835029433
5 300 0.38587929104548635
5 400 0.3827697117358185
5 500 0.40780800032582226
5 600 0.4181499115032027
5 700 0.4225472132713119
5 800 0.4071492989154739
5 900 0.39937426805470444
5 1000 0.37537330496118515
5 1100 0.3955548177398173
5 1200 0.38802578737505206
5 1300 0.40289713069957106
5 1400 0.4318229812136001
5 1500 0.3795781952215583
5 1600 0.3984248411829681
5 1700 0.4104632995370772
5 1800 0.4229432735348298
5 1900 0.41232862443668117
5 2000 0.4116307738701378
5 2100 0.42058681770747625

Train Epoch: 5 Average training loss: 0.3926 

6 0 0.25232142210006714
6 100 0.38235466316050887
6 200 0.3902884369298293
6 300 0.40528134328905896
6 400 0.3979781921041471
6 500 0.38640426622914853
6 600 0.40082675999740724
6 700 0.38494862913287703
6 800 0.38043526034263364
6 900 0.39393337438535225
6 1000 0.40484757208183764
6 1100 0.3910352574780212
6 1200 0.403768211706744
6 1300 0.4118021508554993
6 1400 0.38003023159409177
6 1500 0.37545026358331113
6 1600 0.36695448781700385
6 1700 0.39231122727772927
6 1800 0.38588516242028564
6 1900 0.415659365171731
6 2000 0.40203248251470103
6 2100 0.42791387478667864

Train Epoch: 6 Average training loss: 0.3914 

7 0 0.36393195390701294
7 100 0.39611649110968467
7 200 0.39672996415336415
7 300 0.40227929863809825
7 400 0.3943136191874122
7 500 0.41583258210895646
7 600 0.4160381162281787
7 700 0.39827357267268537
7 800 0.39077295514524985
7 900 0.3409341506260992
7 1000 0.3632192887713733
7 1100 0.39678864591402085
7 1200 0.385510591625325
